1203,my father is in prison.,i enjoy running.,it makes me sad that my father is in prison. exercising helps me keep my mind off of things.,"That's crazy, is he a car thief? Or is he just a bad person?","If my father is in prison, I will not be able to afford my car.",One of my parents has a prison cell in their yard.,I had to leave my parents to go to prison because they broke their lease on my car.,"I think it's time to get out of the house, my father is in prison and I have to stay home for my car."
1205,i become marry in my youth.,i have a bunch of kids.,I got married to have children.,I like to keep my wild animals under my fur coat.,My parents had a lizard as a pet when I was a kid.,I have a couple of lizards in my house.,I am not a fan of kids.  I am more of a lizard person.,I was the opposite most of my life.  I had a few lizards in my house but none of them could take care of me.
1206,i become marry in my youth.,i have a bunch of kids.,I want a family,I like to play video games after I get married.,I like to play video games when I am not married.,I would marry a video game programmer.,I like video games a lot too.  Especially video games about video games.,I have always liked video games.
1207,i become marry in my youth.,i have a bunch of kids.,I am still happily married,I had a dream where I would marry into tech and make my own fortunes.,I want to become a tech in my youth.,I want to become a tech marry in my youth.,I want to marry a tech.,"if i marry in my youth, can i get a tech job in the future?"
1209,i do not like to cook.,i want to get my own place.,"I actually love to cook, but sharing the kitchen with three roommates makes it difficult, so I've started saving up for my own place.",I would rather watch a cooking show than a movie.,"If I'm not cooking, I'm working.",I think cooking is one of my favorite things to do.,I didn't know I was a star until I cooked for myself on camera.,I have a lot of talents.
1210,i do not like to cook.,i want to get my own place.,"I don't cook a lot either, but it will be hard when I get my own place.",I find myself to be a culinary artist as well.,It takes a lot of creativity to create something artistic.,I just make my own meals.,"I don't cook either, I prefer to just look at the pictures on Pinterest.","I prefer to listen to music, do you like music?"
1211,i am a man pursuing a career as a brand ambassador in california.,i enjoy smooth and calm music.,"I am a man pursuing a career as a brand ambassador in California. I spend a lot of time sending out resumes, which can be stressful, so I enjoy smooth, calm music to help stay relaxed.",I think the best part about being a woman is that you can act all manly and still be a good looking woman.,I like to be quirky and fun with my laugh.,I like to laugh.,I'm a man pursuing a career as a brand ambassador in California.  I'm also a fan of the cute laugh that men with that sort of career aspirations get.,I love male fashion.  I think a cute laugh can make a man seem serious.
1212,i am a man pursuing a career as a brand ambassador in california.,i enjoy smooth and calm music.,"I'm also looking for a job and listen to smooth, calming music when I'm preparing for an interview because it settles own my nerves.",I'm not sure if pursuing a career as a brand ambassador would be a career for me or a way to retire early.,"I would love to work in a vet's office or something like that, but I would rather do something more fulfilling.",I have been pursuing a career as a brand ambassador in California for a while.  I want to become a vet.,I like to help people.  That is why I want to go to college and become a brand ambassador.,I want to work in advertising before I pursue a career as a vet.
1213,i am a man pursuing a career as a brand ambassador in california.,i enjoy smooth and calm music.,What do you do in your spare time?,I drive to California to work as a brand ambassador.,I drive around the city at night to see the restaurants I like.,I drive to work every day to support my bakery job.,I think a lot of drivers drive men pursuing their career as brand ambassadors.,I hope to drive for a bakery in California one day.
1214,i like to work with my hands.,i am fan of everything from classic rock to rap.,I like working with music instead of my hands.  I like all kinds of music.,I like teaching others how to do things as a hobby.,I learned from the best.,I work on my hands by traveling around the world.,I'd like to work with my hands but I'm afraid that I'll break something. I hope she enjoys tourist like activites.,Working with your hands is fun.  I'd do it too if I got paid so much.
